Date,Close
1993-10-05,25.85707664489746
1993-10-06,25.83956527709961
1993-10-07,25.769548416137695
1993-10-08,25.804569244384766
1993-10-11,25.85707664489746
1993-10-12,25.892091751098633
1993-10-13,25.892091751098633
1993-10-14,26.224708557128906
1993-10-15,26.364770889282227
1993-10-18,26.294755935668945
1993-10-19,26.1021671295166
1993-10-20,26.137168884277344
1993-10-21,26.1021671295166
1993-10-22,25.979633331298828
1993-10-25,26.04966163635254
1993-10-26,26.03214454650879
1993-10-27,26.04966163635254
1993-10-28,26.242219924926758
1993-10-29,26.242219924926758
1993-11-01,26.312255859375
1993-11-02,26.294755935668945
1993-11-03,25.96211814880371
1993-11-04,25.682022094726562
1993-11-05,25.804569244384766
1993-11-08,25.83956527709961
1993-11-09,25.85707664489746
1993-11-10,26.04966163635254
1993-11-11,25.979633331298828
1993-11-12,26.1021671295166
1993-11-15,26.084671020507812
1993-11-16,26.20720672607422
1993-11-17,26.06714630126953
1993-11-18,25.99713706970215
1993-11-19,25.944623947143555
1993-11-22,25.787044525146484
1993-11-23,25.927104949951172
1993-11-24,26.03214454650879
1993-11-26,26.04966163635254
1993-11-29,25.944623947143555
1993-11-30,25.96211814880371
1993-12-01,25.99713706970215
1993-12-02,26.06714630126953
1993-12-03,26.172189712524414
1993-12-06,26.259729385375977
1993-12-07,26.242219924926758
1993-12-08,26.242219924926758
1993-12-09,26.15470314025879
1993-12-10,26.1021671295166
1993-12-13,26.259729385375977
1993-12-14,26.06714630126953
1993-12-15,26.03214454650879
1993-12-16,26.11967658996582
1993-12-17,26.263233184814453
1993-12-20,26.298477172851562
1993-12-21,26.210346221923828
1993-12-22,26.386608123779297
1993-12-23,26.368988037109375
1993-12-27,26.509992599487305
1993-12-28,26.562868118286133
1993-12-29,26.52760887145996
1993-12-30,26.421859741210938
1993-12-31,26.28084945678711
1994-01-03,26.210346221923828
1994-01-04,26.316089630126953
1994-01-05,26.368988037109375
1994-01-06,26.368988037109375
1994-01-07,26.52760887145996
1994-01-10,26.84490394592285
1994-01-11,26.792020797729492
1994-01-12,26.70389747619629
1994-01-13,26.63335418701172
1994-01-14,26.73912811279297
1994-01-17,26.73912811279297
1994-01-18,26.774381637573242
1994-01-19,26.70389747619629
1994-01-20,26.774381637573242
1994-01-21,26.721498489379883
1994-01-24,26.615755081176758
1994-01-25,26.615755081176758
1994-01-26,26.68626594543457
1994-01-27,26.933027267456055
1994-01-28,27.003522872924805
1994-01-31,27.19741439819336
1994-02-01,27.05640411376953
1994-02-02,27.232667922973633
1994-02-03,27.109289169311523
1994-02-04,26.49237632751465
1994-02-07,26.615755081176758
1994-02-08,26.63335418701172
1994-02-09,26.73912811279297
1994-02-10,26.509992599487305
1994-02-11,26.59812355041504
1994-02-14,26.63335418701172
1994-02-15,26.774381637573242
1994-02-16,26.756771087646484
1994-02-17,26.59812355041504
1994-02-18,26.439489364624023
1994-02-22,26.70389747619629
1994-02-23,26.63335418701172
1994-02-24,26.28084945678711
1994-02-25,26.40422821044922
1994-02-28,26.40422821044922
1994-03-01,26.298477172851562
1994-03-02,26.333744049072266
1994-03-03,26.263233184814453
1994-03-04,26.333744049072266
1994-03-07,26.474756240844727
1994-03-08,26.368988037109375
1994-03-09,26.49237632751465
1994-03-10,26.28084945678711
1994-03-11,26.421859741210938
1994-03-14,26.457109451293945
1994-03-15,26.439489364624023
1994-03-16,26.65102195739746
1994-03-17,26.65102195739746
1994-03-18,26.645193099975586
1994-03-21,26.574283599853516
1994-03-22,26.645193099975586
1994-03-23,26.62746810913086
1994-03-24,26.3083553314209
1994-03-25,26.060148239135742
1994-03-28,26.095617294311523
1994-03-29,25.581497192382812
1994-03-30,25.226953506469727
1994-03-31,25.297861099243164
1994-04-04,24.90784454345703
1994-04-05,25.421955108642578
1994-04-06,25.421955108642578
1994-04-07,25.546056747436523
1994-04-08,25.351051330566406
1994-04-11,25.45741081237793
1994-04-12,25.421955108642578
1994-04-13,25.288999557495117
1994-04-14,25.297861099243164
1994-04-15,25.297861099243164
1994-04-18,25.129453659057617
1994-04-19,25.164907455444336
1994-04-20,25.138307571411133
1994-04-21,25.475139617919922
1994-04-22,25.448558807373047
1994-04-25,25.714479446411133
1994-04-26,25.687883377075195
1994-04-28,25.501739501953125
1994-04-29,25.581497192382812
1994-05-02,25.741056442260742
1994-05-03,25.714479446411133
1994-05-04,25.670154571533203
1994-05-05,25.634700775146484
1994-05-06,25.386505126953125
1994-05-09,25.164907455444336
1994-05-10,25.359914779663086
1994-05-11,25.129453659057617
1994-05-12,25.2535400390625
1994-05-13,25.2535400390625
1994-05-16,25.262413024902344
1994-05-17,25.634700775146484
1994-05-18,25.82084083557129
1994-05-19,25.944931030273438
1994-05-20,25.847429275512695
1994-05-23,25.803115844726562
1994-05-24,25.909467697143555
1994-05-25,25.980390548706055
1994-05-26,25.998111724853516
1994-05-27,26.02471351623535
1994-05-31,25.989248275756836
1994-06-01,26.104490280151367
1994-06-02,26.077882766723633
1994-06-03,26.22858428955078
1994-06-06,26.21971893310547
1994-06-07,26.184263229370117
1994-06-08,25.971519470214844
1994-06-09,26.113351821899414
1994-06-10,26.157678604125977
1994-06-13,26.193132400512695
1994-06-14,26.39699363708496
1994-06-15,26.290626525878906
1994-06-16,26.343820571899414
1994-06-17,26.196775436401367
1994-06-20,25.97369956970215
1994-06-21,25.750621795654297
1994-06-22,25.848783493041992
1994-06-23,25.697093963623047
1994-06-24,25.161745071411133
1994-06-27,25.598960876464844
1994-06-28,25.474042892456055
1994-06-29,25.55434799194336
1994-06-30,25.39373779296875
1994-07-01,25.447269439697266
1994-07-05,25.58110237121582
1994-07-06,25.545413970947266
1994-07-07,25.65249252319336
1994-07-08,25.643564224243164
1994-07-11,25.55434799194336
1994-07-12,25.59003257751465
1994-07-13,25.6346435546875
1994-07-14,25.911239624023438
1994-07-15,25.920166015625
1994-07-18,25.964784622192383
1994-07-19,25.911239624023438
1994-07-20,25.795244216918945
1994-07-21,25.848783493041992
1994-07-22,25.893390655517578
1994-07-25,25.929086685180664
1994-07-26,25.902315139770508
1994-07-27,25.902315139770508
1994-07-28,25.955862045288086
1994-07-29,26.214609146118164
1994-08-01,26.339534759521484
1994-08-02,26.375225067138672
1994-08-03,26.384130477905273
1994-08-04,26.232444763183594
1994-08-05,26.14322280883789
1994-08-08,26.2056941986084
1994-08-09,26.250295639038086
1994-08-10,26.348445892333984
1994-08-11,26.250295639038086
1994-08-12,26.455524444580078
1994-08-15,26.44659996032715
1994-08-16,26.633981704711914
1994-08-17,26.61612892150879
1994-08-18,26.526906967163086
1994-08-19,26.509052276611328
1994-08-22,26.48229217529297
1994-08-23,26.633981704711914
1994-08-24,26.91950225830078
1994-08-25,26.848112106323242
1994-08-26,27.231786727905273
1994-08-29,27.213945388793945
1994-08-30,27.28532600402832
1994-08-31,27.213945388793945
1994-09-01,27.124723434448242
1994-09-02,27.008726119995117
1994-09-06,27.01765251159668
1994-09-07,26.99089241027832
1994-09-08,27.124723434448242
1994-09-09,26.83920669555664
1994-09-12,26.75889015197754
1994-09-13,26.83920669555664
1994-09-14,26.86595916748047
1994-09-15,27.20503044128418
1994-09-16,27.011411666870117
1994-09-19,27.038345336914062
1994-09-20,26.526662826538086
1994-09-21,26.526662826538086
1994-09-22,26.46381378173828
1994-09-23,26.374046325683594
1994-09-26,26.508691787719727
1994-09-27,26.49076271057129
1994-09-28,26.697214126586914
1994-09-29,26.56256866455078
1994-09-30,26.526662826538086
1994-10-03,26.46381378173828
1994-10-04,26.068836212158203
1994-10-05,26.07781410217285
1994-10-06,25.997028350830078
1994-10-07,26.113731384277344
1994-10-10,26.39199447631836
1994-10-11,26.786989212036133
1994-10-12,26.822912216186523
1994-10-13,26.91267204284668
1994-10-14,27.029356002807617
1994-10-17,26.975507736206055
1994-10-18,26.91267204284668
1994-10-19,27.038345336914062
1994-10-20,26.858816146850586
1994-10-21,26.751073837280273
1994-10-24,26.526662826538086
1994-10-25,26.553586959838867
1994-10-26,26.652334213256836
1994-10-27,26.813926696777344
1994-10-28,27.379459381103516
1994-10-31,27.280725479125977
1994-11-01,26.975507736206055
1994-11-02,26.822912216186523
1994-11-03,26.966529846191406
1994-11-04,26.61642074584961
1994-11-07,26.697214126586914
1994-11-08,26.9036865234375
1994-11-09,26.94858741760254
1994-11-10,26.76006507873535
1994-11-11,26.66130828857422
1994-11-14,26.91267204284668
1994-11-15,26.822912216186523
1994-11-16,26.91267204284668
1994-11-17,26.733121871948242
1994-11-18,26.697214126586914
1994-11-21,26.427915573120117
1994-11-22,25.85338020324707
1994-11-23,25.997028350830078
1994-11-25,26.12270736694336
1994-11-28,26.239397048950195
1994-11-29,26.23042869567871
1994-11-30,26.194534301757812
1994-12-01,25.934194564819336
1994-12-02,26.176563262939453
1994-12-05,26.203489303588867
1994-12-06,26.221433639526367
1994-12-07,26.03293800354004
1994-12-08,25.78157615661621
1994-12-09,25.88031578063965
1994-12-12,26.050874710083008
1994-12-13,26.14963150024414
1994-12-14,26.284284591674805
1994-12-15,26.36507797241211
1994-12-16,26.493850708007812
1994-12-19,26.53005027770996
1994-12-20,26.448610305786133
1994-12-21,26.72911262512207
1994-12-22,26.647676467895508
1994-12-23,26.674829483032227
1994-12-27,26.81958770751953
1994-12-28,26.683866500854492
1994-12-29,26.70197868347168
1994-12-30,26.385265350341797
1995-01-03,26.511947631835938
1995-01-04,26.63863182067871
1995-01-05,26.63863182067871
1995-01-06,26.66578483581543
1995-01-09,26.692903518676758
1995-01-10,26.720054626464844
1995-01-11,26.738168716430664
1995-01-12,26.7471923828125
1995-01-13,27.063899993896484
1995-01-16,27.22677993774414
1995-01-17,27.235822677612305
1995-01-18,27.20867919921875
1995-01-19,27.054853439331055
1995-01-20,26.955326080322266
1995-01-23,27.03675651550293
1995-01-24,27.072952270507812
1995-01-25,27.14535140991211
1995-01-26,27.172473907470703
1995-01-27,27.28105926513672
1995-01-30,27.163440704345703
1995-01-31,27.272018432617188
1995-02-01,27.26296043395996
1995-02-02,27.425859451293945
1995-02-03,27.8149356842041
1995-02-06,27.93255615234375
1995-02-07,27.968748092651367
1995-02-08,27.968748092651367
1995-02-09,27.968748092651367
1995-02-10,28.004955291748047
1995-02-13,28.013999938964844
1995-02-14,28.05019187927246
1995-02-15,28.204002380371094
1995-02-16,28.167827606201172
1995-02-17,28.05923843383789
1995-02-21,28.05019187927246
1995-02-22,28.25830841064453
1995-02-23,28.303544998168945
1995-02-24,28.375930786132812
1995-02-27,28.149736404418945
1995-02-28,28.38498878479004
1995-03-01,28.204002380371094
1995-03-02,28.240215301513672
1995-03-03,28.249256134033203
1995-03-06,28.26734733581543
1995-03-07,28.05019187927246
1995-03-08,28.122556686401367
1995-03-09,28.113523483276367
1995-03-10,28.529773712158203
1995-03-13,28.502593994140625
1995-03-14,28.710723876953125
1995-03-15,28.656435012817383
1995-03-16,28.828357696533203
1995-03-17,28.85702896118164
1995-03-20,28.85702896118164
1995-03-21,28.784255981445312
1995-03-22,28.811538696289062
1995-03-23,28.829736709594727
1995-03-24,29.239120483398438
1995-03-27,29.357389450073242
1995-03-28,29.357389450073242
1995-03-29,29.348283767700195
1995-03-30,29.293691635131836
1995-03-31,29.175439834594727
1995-04-03,29.248218536376953
1995-04-04,29.439260482788086
1995-04-05,29.439260482788086
1995-04-06,29.548431396484375
1995-04-07,29.521137237548828
1995-04-10,29.575727462768555
1995-04-11,29.47564125061035
1995-04-12,29.575727462768555
1995-04-13,29.739484786987305
1995-04-17,29.566612243652344
1995-04-18,29.466550827026367
1995-04-19,29.439260482788086
1995-04-20,29.484758377075195
1995-04-21,29.630311965942383
1995-04-24,29.976022720336914
1995-04-25,29.894136428833008
1995-04-26,29.921443939208984
1995-04-27,29.994186401367188
1995-04-28,30.03969383239746
1995-05-01,29.957805633544922
1995-05-02,30.021514892578125
1995-05-03,30.43999481201172
1995-05-04,30.42177963256836
1995-05-05,30.38539695739746
1995-05-08,30.60374641418457
1995-05-09,30.576446533203125
1995-05-10,30.612836837768555
1995-05-11,30.69472312927246
1995-05-12,30.712892532348633
1995-05-15,30.858469009399414
1995-05-16,30.87666130065918
1995-05-17,30.75840950012207
1995-05-18,30.312612533569336
1995-05-19,30.330808639526367
1995-05-22,30.66741371154785
1995-05-23,30.94945526123047
1995-05-24,30.93122100830078
1995-05-25,30.958539962768555
1995-05-26,30.60374641418457
1995-05-30,30.594650268554688
1995-05-31,31.2314510345459
1995-06-01,31.149585723876953
1995-06-02,31.176860809326172
1995-06-05,31.36791229248047
1995-06-06,31.313335418701172
1995-06-07,31.149585723876953
1995-06-08,31.07680320739746
1995-06-09,30.89484977722168
1995-06-12,31.067703247070312
1995-06-13,31.404293060302734
1995-06-14,31.377004623413086
1995-06-15,31.51348304748535
1995-06-16,31.607036590576172
1995-06-19,31.96391487121582
1995-06-20,31.881555557250977
1995-06-21,31.86326789855957
1995-06-22,32.28419876098633
1995-06-23,32.22016525268555
1995-06-26,31.835817337036133
1995-06-27,31.771760940551758
1995-06-28,31.936485290527344
1995-06-29,31.881555557250977
1995-06-30,31.86326789855957
1995-07-03,31.982219696044922
1995-07-05,32.1011962890625
1995-07-06,32.5129508972168
1995-07-07,32.65938186645508
1995-07-10,32.677677154541016
1995-07-11,32.522125244140625
1995-07-12,32.92475128173828
1995-07-13,32.85154342651367
1995-07-14,32.8240966796875
1995-07-17,33.007102966308594
1995-07-18,32.72344207763672
1995-07-19,32.366546630859375
1995-07-20,32.48552703857422
1995-07-21,32.44890594482422
1995-07-24,32.68683624267578
1995-07-25,32.93391799926758
1995-07-26,32.906455993652344
1995-07-27,33.18096923828125
1995-07-28,32.97051239013672
1995-07-31,32.88813781738281
1995-08-01,32.8332633972168
1995-08-02,32.760040283203125
1995-08-03,32.75090408325195
1995-08-04,32.787506103515625
1995-08-07,32.86070251464844
1995-08-08,32.86070251464844
1995-08-09,32.85154342651367
1995-08-10,32.77832794189453
1995-08-11,32.59532165527344
1995-08-14,32.88813781738281
1995-08-15,32.8240966796875
1995-08-16,32.915618896484375
1995-08-17,32.86070251464844
1995-08-18,32.89731216430664
1995-08-21,32.80577087402344
1995-08-22,32.86985778808594
1995-08-23,32.75090408325195
1995-08-24,32.787506103515625
1995-08-25,32.97051239013672
1995-08-28,32.85154342651367
1995-08-29,32.93391799926758
1995-08-30,33.007102966308594
1995-08-31,33.034568786621094
1995-09-01,33.18096923828125
1995-09-05,33.49211120605469
1995-09-06,33.55615997314453
1995-09-07,33.574459075927734
1995-09-08,33.702571868896484
1995-09-11,33.79408645629883
1995-09-12,33.94965362548828
1995-09-13,34.10521697998047
1995-09-14,34.416351318359375
1995-09-15,34.40685272216797
1995-09-18,34.27806091308594
1995-09-19,34.44364547729492
1995-09-20,34.60924530029297
1995-09-21,34.324039459228516
1995-09-22,34.33324432373047
1995-09-25,34.27806091308594
1995-09-26,34.268856048583984
1995-09-27,34.241241455078125
1995-09-28,34.498836517333984
1995-09-29,34.4344367980957
1995-10-02,34.25966262817383
1995-10-03,34.296451568603516
1995-10-04,34.25966262817383
1995-10-05,34.3608512878418
1995-10-06,34.3884391784668
1995-10-09,34.1032600402832
1995-10-10,34.08486557006836
1995-10-11,34.195255279541016
1995-10-12,34.40685272216797
1995-10-13,34.517242431640625
1995-10-16,34.35166549682617
1995-10-17,34.58164596557617
1995-10-18,34.682838439941406
1995-10-19,34.84844970703125
1995-10-20,34.636844635009766
1995-10-23,34.563236236572266
1995-10-24,34.60004425048828
1995-10-25,34.314842224121094
1995-10-26,34.00206756591797
1995-10-27,34.25966262817383
1995-10-30,34.480464935302734
1995-10-31,34.33324432373047
1995-11-01,34.60924530029297
1995-11-02,34.83003616333008
1995-11-03,34.87604522705078
1995-11-06,34.75644302368164
1995-11-07,34.627662658691406
1995-11-08,34.9404296875
1995-11-09,35.06923294067383
1995-11-10,35.05081558227539
1995-11-13,35.0140266418457
1995-11-14,34.78401184082031
1995-11-15,35.13362503051758
1995-11-16,35.32681655883789
1995-11-17,35.43721008300781
1995-11-20,35.25321960449219
1995-11-21,35.538414001464844
1995-11-22,35.42802047729492
1995-11-24,35.5200309753418
1995-11-27,35.529212951660156
1995-11-28,35.906394958496094
1995-11-29,35.94320297241211
1995-11-30,35.86040115356445
1995-12-01,35.906394958496094
1995-12-04,36.34797668457031
1995-12-05,36.58718490600586
1995-12-06,36.66996765136719
1995-12-07,36.47677993774414
1995-12-08,36.596370697021484
1995-12-11,36.75275421142578
1995-12-12,36.64238357543945
1995-12-13,36.87236785888672
1995-12-14,36.6055793762207
1995-12-15,36.61896514892578
1995-12-18,35.91548156738281
1995-12-19,36.29499816894531
1995-12-20,35.94327926635742
1995-12-21,36.12837600708008
1995-12-22,36.25798034667969
1995-12-26,36.433841705322266
1995-12-27,36.415340423583984
1995-12-28,36.3783073425293
1995-12-29,36.42457962036133
1996-01-02,36.813377380371094
1996-01-03,36.91519546508789
1996-01-04,36.56344223022461
1996-01-05,36.48938751220703
1996-01-08,36.62822341918945
1996-01-09,35.99879837036133
1996-01-10,35.526695251464844
1996-01-11,35.73963165283203
1996-01-12,35.6840705871582
1996-01-15,35.61001205444336
1996-01-16,36.045074462890625
1996-01-17,35.93399429321289
1996-01-18,36.0543327331543
1996-01-19,36.29499816894531
1996-01-22,36.30424499511719
1996-01-23,36.387569427490234
1996-01-24,36.68377685546875
1996-01-25,36.55419158935547
1996-01-26,36.86891555786133
1996-01-29,37.01700210571289
1996-01-30,37.33173751831055
1996-01-31,37.72050476074219
1996-02-01,37.85935592651367
1996-02-02,37.701995849609375
1996-02-05,38.00748825073242
1996-02-06,38.36845779418945
1996-02-07,38.59063720703125
1996-02-08,39.00718688964844
1996-02-09,38.9979133605957
1996-02-12,39.29412841796875
1996-02-13,39.21083450317383
1996-02-14,38.86832046508789
1996-02-15,38.62765884399414
1996-02-16,38.47027587890625
1996-02-20,38.09079360961914
1996-02-21,38.56285095214844
1996-02-22,39.17381286621094
1996-02-23,39.0627326965332
1996-02-26,38.5073356628418
1996-02-27,38.38698959350586
1996-02-28,38.21110153198242
1996-02-29,37.840850830078125
1996-03-01,38.44251251220703
1996-03-04,38.66468048095703
1996-03-05,39.02568435668945
1996-03-06,38.68319320678711
1996-03-07,38.87757873535156
1996-03-08,37.61868667602539
1996-03-11,38.053749084472656
1996-03-12,37.757530212402344
1996-03-13,38.0167236328125
1996-03-14,38.183349609375
1996-03-15,38.15767288208008
1996-03-18,38.892189025878906
1996-03-19,38.80852508544922
1996-03-20,38.76202392578125
1996-03-21,38.6690673828125
1996-03-22,38.77132034301758
1996-03-25,38.69694137573242
1996-03-26,38.882896423339844
1996-03-27,38.52959442138672
1996-03-28,38.6783561706543
1996-03-29,38.492393493652344
1996-04-01,38.93869400024414
1996-04-02,39.01307678222656
1996-04-03,39.01307678222656
1996-04-04,38.98516082763672
1996-04-08,38.31572341918945
1996-04-09,38.166988372802734
1996-04-10,37.48825454711914
1996-04-11,37.44175720214844
1996-04-12,37.91593933105469
1996-04-15,38.23207473754883
1996-04-16,38.3436164855957
1996-04-17,38.25065231323242
1996-04-18,38.30644989013672
1996-04-19,38.39942169189453
1996-04-22,38.69694137573242
1996-04-23,38.81780242919922
1996-04-24,38.6783561706543
1996-04-25,38.85499954223633
1996-04-26,38.93869400024414
1996-04-29,38.93869400024414
1996-04-30,38.91078186035156
1996-05-01,38.99448776245117
1996-05-02,38.32503890991211
1996-05-03,38.269248962402344
1996-05-06,38.23207473754883
1996-05-07,38.074012756347656
1996-05-08,38.54818344116211
1996-05-09,38.52030944824219
1996-05-10,38.90147399902344
1996-05-13,39.48723220825195
1996-05-14,39.729000091552734
1996-05-15,39.68251037597656
1996-05-16,39.76618957519531
1996-05-17,39.980045318603516
1996-05-20,40.24966049194336
1996-05-21,40.19386672973633
1996-05-22,40.57508087158203
1996-05-23,40.407711029052734
1996-05-24,40.56578063964844
1996-05-28,40.15668869018555
1996-05-29,39.88705062866211
1996-05-30,40.09159851074219
1996-05-31,39.794063568115234
1996-06-03,39.90564727783203
1996-06-04,40.18457794189453
1996-06-05,40.537899017333984
1996-06-06,40.24036407470703
1996-06-07,40.24036407470703
1996-06-10,40.11020278930664
1996-06-11,40.0730094909668
1996-06-12,39.99860763549805
1996-06-13,39.99860763549805
1996-06-14,39.83127212524414
1996-06-17,39.80337142944336
1996-06-18,39.47795486450195
1996-06-19,39.654605865478516
1996-06-20,39.62673568725586
1996-06-21,39.967533111572266
1996-06-24,40.04231262207031
1996-06-25,39.995582580566406
1996-06-26,39.72453689575195
1996-06-27,40.00493240356445
1996-06-28,40.1451530456543
1996-07-01,40.49095153808594
1996-07-02,40.34141540527344
1996-07-03,40.25727844238281
1996-07-05,39.2291374206543
1996-07-08,39.07024383544922
1996-07-09,39.2291374206543
1996-07-10,39.38804244995117
1996-07-11,38.59354019165039
1996-07-12,38.62158203125
1996-07-15,37.48124313354492
1996-07-16,37.5747184753418
1996-07-17,38.02336120605469
1996-07-18,38.54681396484375
1996-07-19,38.26639175415039
1996-07-22,37.985992431640625
1996-07-23,37.499942779541016
1996-07-24,37.5747184753418
1996-07-25,37.91122055053711
1996-07-26,38.116851806640625
1996-07-29,37.696231842041016
1996-07-30,38.060768127441406
1996-07-31,38.34115982055664
1996-08-01,38.97675704956055
1996-08-02,39.817996978759766
1996-08-05,39.58430480957031
1996-08-06,39.7058219909668
1996-08-07,39.808658599853516
1996-08-08,39.74320983886719
1996-08-09,39.61235427856445
1996-08-12,39.90211868286133
1996-08-13,39.58430480957031
1996-08-14,39.72453689575195
1996-08-15,39.64974594116211
1996-08-16,39.98623275756836
1996-08-19,40.00493240356445
1996-08-20,39.97688293457031
1996-08-21,39.83668518066406
1996-08-22,40.210548400878906
1996-08-23,39.995582580566406
1996-08-26,39.79930877685547
1996-08-27,39.94883728027344
1996-08-28,39.8834342956543
1996-08-29,39.49083709716797
1996-08-30,39.07958984375
1996-09-03,39.331947326660156
1996-09-04,39.369346618652344
1996-09-05,38.89265441894531
1996-09-06,39.44411849975586
1996-09-09,39.91144943237305
1996-09-10,39.89276123046875
1996-09-11,40.11709213256836
1996-09-12,40.397499084472656
1996-09-13,41.01439666748047
1996-09-16,41.1639518737793
1996-09-17,41.07048034667969
1996-09-18,40.96767807006836
1996-09-19,41.126564025878906
1996-09-20,41.27245330810547
1996-09-23,41.26304626464844
1996-09-24,41.253662109375
1996-09-25,41.281837463378906
1996-09-26,41.26304626464844
1996-09-27,41.300655364990234
1996-09-30,41.26304626464844
1996-10-01,41.48855972290039
1996-10-02,41.7703742980957
1996-10-03,41.73280715942383
1996-10-04,42.29651641845703
1996-10-07,42.343482971191406
