Date,Open,High,Low,Close,Volume
2011-10-13,19.373541566514476,20.008334582459995,18.961338554460976,19.991846084594727,396800
2011-10-14,20.082534972954626,21.0141132610053,20.082534972954626,20.898696899414062,402600
2011-10-17,21.02235213992237,21.269673300831972,20.742053985595703,20.742053985595703,583400
2011-10-18,20.659611068165784,20.906933777486728,20.52770625216639,20.80800437927246,423500
2011-10-19,20.816249982275142,20.89869089075026,20.4040470123291,20.4040470123291,722200
2011-10-20,20.44526668035189,20.63488124157352,20.057796454677245,20.4040470123291,549700
2011-10-21,20.61014654172463,21.22845093797637,20.568926877612938,21.055326461791992,1764500
2011-10-24,21.022351727516046,21.310894124536492,21.022351727516046,21.24494171142578,371300
2011-10-25,21.335626678428277,21.50050850809796,20.61015008722694,21.22845458984375,546800
2011-10-26,21.50875058833783,21.50875058833783,20.49473168366156,20.626636505126953,657300
2011-10-27,20.81624602384454,21.393330701002025,20.81624602384454,21.12127685546875,405400
2011-10-28,21.02234988604663,21.28615951538086,20.816248416575583,21.28615951538086,584700
2011-10-31,21.640657939702532,22.04461669921875,20.81625192295196,22.04461669921875,15106000
2011-11-01,21.104787564093943,23.31419523087596,20.73380434675025,22.5145206451416,6095200
2011-11-02,22.588719990042172,22.588719990042172,21.26142763994049,21.9456844329834,2476700
2011-11-03,22.20949332982311,22.316665395030697,21.747824936421438,21.75606918334961,1615000
2011-11-04,21.574700075731457,21.92095057826907,20.511215827784035,20.766782760620117,1923300
2011-11-07,20.53595329768315,21.005864465258686,20.09077487613831,20.28038787841797,2703500
2011-11-08,20.692600543780888,20.898702139690197,20.412302247549793,20.56069564819336,2024100
2011-11-09,20.07428056779835,20.61014399724077,19.653833441563133,19.695053100585938,1570900
2011-11-10,20.181452925519842,20.37106587573763,19.39002413899556,19.497196197509766,1166000
2011-11-11,19.686814493030717,19.859940569857827,19.480712994026323,19.612619400024414,1266200
2011-11-14,19.522374513320365,19.952893754898245,19.447861506926742,19.81214714050293,1339000
2011-11-15,19.820421004981814,20.176427140768233,19.721069831151496,19.86181640625,1657700
2011-11-16,19.828707188369847,20.366855484729527,19.68796056509419,19.969453811645508,1804600
2011-11-17,19.870096524634906,20.027401897612283,19.58860336420524,19.745908737182617,1279200
2011-11-18,19.770750148543264,19.986009769332203,19.63828293253988,19.81214714050293,1426200
2011-11-21,19.621727923930038,19.712798158226562,19.323675864800443,19.55549430847168,1282100
2011-11-22,20.714577387085964,21.64184773574743,18.768963323496646,19.563766479492188,2126400
2011-11-23,19.265718068039483,19.663119686930635,18.94282787094847,19.605165481567383,1009700
2011-11-25,19.41474994716428,19.41474994716428,18.942833605346568,19.042184829711914,991100
2011-11-28,19.588609247609906,20.01912851394139,19.158089981278422,19.44786262512207,1567300
2011-11-29,19.464421200592454,19.53893421041949,19.182927958831172,19.26572036743164,1222400
2011-11-30,19.919780707539545,20.035690732346502,19.315398699196788,19.78731346130371,2320800
2011-12-01,19.712796833485438,20.168154290902898,19.58032961147079,20.09364128112793,1046700
2011-12-02,21.09542400096621,21.09542400096621,20.052243484988704,20.07708168029785,1208900
2011-12-05,20.342014213084113,20.82220822359123,20.209547008746537,20.772533416748047,930900
2011-12-06,20.71458310634092,20.755978523303153,20.292343220963637,20.55727767944336,662800
2011-12-07,20.46620787700627,20.557279698227415,19.75419684470397,20.34202003479004,951200
2011-12-08,20.242664323985004,20.325455141219344,19.704514537160094,19.770748138427734,938700
2011-12-09,19.928057430416818,20.250946102343672,19.836985618690196,20.159875869750977,549800
2011-12-12,19.828707444500317,20.027408283608978,19.240882747061708,19.803869247436523,1213400
2011-12-13,19.886655317397448,20.242661466125167,19.629998766978204,19.745908737182617,1652500
2011-12-14,19.538935371623865,19.538935371623865,18.984228253908338,19.381629943847656,1736000
2011-12-15,19.49753780018532,19.919777675466435,19.406467569219203,19.803869247436523,1074900
2011-12-16,19.986011726603625,20.648349450618415,19.878382695235707,20.4248104095459,2925700
2011-12-19,20.424808518957022,20.582113930980732,19.994289275067807,20.07708168029785,1107200
2011-12-20,20.358573159621574,20.46620217177015,19.836982156926364,20.126754760742188,1190000
2011-12-21,20.242664139918148,20.722858139525545,19.886657944166636,20.631786346435547,2177400
2011-12-22,20.755978523303153,21.23617262408113,20.532439481785662,20.55727767944336,971100
2011-12-23,20.557280551541478,20.830494447411684,20.44965150492225,20.62351417541504,575000
2011-12-27,20.565551615075343,20.73941421508789,20.259220241881575,20.73941421508789,664400
2011-12-28,20.78909388339774,21.32724214167488,20.78909388339774,21.161657333374023,917700
2011-12-29,21.25272070811522,21.90677712535751,21.111974150612475,21.484539031982422,3975200
2011-12-30,21.517660803458217,21.517660803458217,20.813927827223228,21.269285202026367,1169700
2012-01-03,21.5425017734658,21.88194920946155,20.7559763022754,20.81393051147461,1059100
2012-01-04,20.755975890130202,21.583896757413473,20.565554469647147,21.5011043548584,1391900
2012-01-05,21.343796795707803,21.368633406738752,20.59038906452219,21.19477081298828,2270700
2012-01-06,21.14509361070082,21.211327197818076,20.797366883551888,20.838762283325195,524400
2012-01-09,20.830484690434794,21.045744261980047,20.54899152603972,20.92155647277832,558700
2012-01-10,21.078863831223416,21.277566222487522,20.905001212784423,21.17821502685547,1048300
2012-01-11,21.078869602688233,21.74120740360696,21.02091538067384,21.57562255859375,1066300
2012-01-12,21.592174208824936,21.64184901422579,21.26100620759659,21.277565002441406,709300
2012-01-13,21.070583897098377,21.261005292214477,20.979512108506533,21.219608306884766,886200
2012-01-17,21.443147290264637,21.75775806223635,21.18649229775452,21.219608306884766,465400
2012-01-18,21.120258712620203,22.386978040041242,21.054025115187745,22.3455810546875,1453700
2012-01-19,22.353860521517248,22.59395829991764,21.89022533804317,22.03925132751465,838000
2012-01-20,22.03924365832303,22.088918444483237,21.774307780824977,21.823984146118164,1014900
2012-01-23,21.898505370322223,22.022693172106106,21.16165479868851,21.318960189819336,842800
2012-01-24,21.269291723487232,21.69980945936293,21.194778704384237,21.641855239868164,761400
2012-01-25,21.559056560192303,22.047528337931094,21.37691298900595,22.02269172668457,881800
2012-01-26,22.088926126433268,22.229672718779316,21.327238964172345,21.47626495361328,850000
2012-01-27,21.203053859429797,21.50938369518596,21.203053859429797,21.368637084960938,685900
2012-01-30,21.23617203946547,21.49282709166044,21.11198421286364,21.4597110748291,475300
2012-01-31,21.617019937016952,21.7329283830704,21.236175418487676,21.451435089111328,792700
2012-02-01,21.542499874774997,22.229674084534317,21.45970747787301,22.204835891723633,816600
2012-02-02,22.237958776255855,22.34558781245779,22.039257923867204,22.06409454345703,715200
2012-02-03,22.320744472674136,22.420095665552246,21.997855859304142,22.378700256347656,719800
2012-02-06,22.271075868219643,22.45321950936695,22.0558162063127,22.17172622680664,655100
2012-02-07,22.10548924820841,22.64363753166107,21.96474262830844,22.536006927490234,963800
2012-02-08,22.486328778295473,22.67675018310547,22.188276785282532,22.67675018310547,737900
2012-02-09,22.643634217926795,22.685029626313753,22.279348623413842,22.461490631103516,721500
2012-02-10,22.320747649834082,22.461494271950816,22.21311862310193,22.411819458007812,527300
2012-02-13,22.643634665177768,22.643634665177768,22.213115461262017,22.378700256347656,638900
2012-02-14,22.27106556684319,22.527720530768665,22.204831976825865,22.28762435913086,926400
2012-02-15,22.329024568671432,22.444934560509864,22.24623374767301,22.353862762451172,1071300
2012-02-16,22.370423117004812,22.61879875557349,22.320746725984037,22.478052139282227,639700
2012-02-17,22.56911906494705,22.875448847687224,22.49460607365707,22.84233283996582,583500
2012-02-21,22.900295290575105,23.28113978098643,22.77610745338181,23.03276252746582,753500
2012-02-22,22.900284933947578,23.23145287640404,22.75125896505884,22.79265594482422,467500
2012-02-23,22.784385590353214,23.041040650213223,22.602241965372485,22.999645233154297,335900
2012-02-24,23.090715652305853,23.13211264883181,22.552567330540008,22.56912612915039,827900
2012-02-27,22.436658767974368,22.685034429148992,22.246237322464893,22.651918411254883,1429000
2012-02-28,22.552563513034322,22.552563513034322,21.625293055688612,22.22139549255371,3443900
2012-02-29,22.15516497693241,22.31247040076453,21.45143184835074,21.50938606262207,4339600
2012-03-01,21.634892282401857,22.216697869763276,21.4354159451382,22.183452606201172,1801400
2012-03-02,21.917479897571333,22.399548015275265,21.917479897571333,22.108644485473633,1594900
2012-03-05,22.10864529858273,22.19176082233954,21.643200584960066,21.79280662536621,1339800
2012-03-06,21.568396513360288,21.626576903703057,21.10295022002466,21.485280990600586,1334200
2012-03-07,21.684758940725025,21.859300125007493,21.39385538162405,21.784496307373047,933200
2012-03-08,21.85929705606216,22.19175912567104,21.58501695834248,22.125267028808594,894800
2012-03-09,22.083705989325125,22.740316758997132,22.050460737287906,22.648889541625977,719500
2012-03-12,22.756936825337185,22.96472478664898,22.657199491673474,22.881610870361328,879800
2012-03-13,22.973044380161696,23.637967035752464,22.973044380161696,23.6213436126709,861600
2012-03-14,23.6130272247972,23.67120760876374,23.43848607289758,23.571470260620117,1183100
2012-03-15,23.59640598143483,23.970425034712672,23.322125870796654,23.878997802734375,689200
2012-03-16,23.887310700616617,23.995361359287855,23.413554266449704,23.430177688598633,903100
2012-03-19,23.446791371579348,23.687826153026016,23.172511342693,23.222381591796875,796500
2012-03-20,23.147585778466976,23.20576617050346,22.50759829547209,22.698762893676758,993200
2012-03-21,22.690450304833522,22.906550027821055,22.64889333649992,22.71538543701172,872000
2012-03-22,22.540844649571053,22.748632665353135,22.424482282731294,22.623958587646484,665800
2012-03-23,22.748633873306662,22.748633873306662,22.49097557864155,22.607337951660156,519500
2012-03-26,22.748634186010953,23.155898533932266,22.748634186010953,23.147586822509766,642100
2012-03-27,23.205769946397165,23.288885485100504,22.948113203184157,23.26395034790039,601000
2012-03-28,23.239004135131836,23.363678176416474,22.88992189248297,23.239004135131836,918000
2012-03-29,23.11434423084214,23.11434423084214,22.648899402598545,22.98967170715332,855500
2012-03-30,23.13096622002549,23.155901357333327,22.77357051176502,23.06447410583496,1310900
2012-04-02,23.03121259836494,23.563150758645445,23.022902476514844,23.53821563720703,817100
2012-04-03,23.546527855175903,23.729380660469644,23.214067488598157,23.48003578186035,1034300
2012-04-04,23.197447181296678,23.222382306616154,22.923167143967586,23.106019973754883,1070400
2012-04-05,23.064471096029926,23.463423729111632,23.064471096029926,23.247323989868164,477500
